QueryNumber;List
00001;[662, '00337', 0.0028359835206520564]
00001;[663, '00690', 0.0028323817316622795]
00001;[664, '00584', 0.0028299508557767823]
00001;[665, '00140', 0.0028137170608210247]
00001;[666, '00536', 0.0028098365138512346]
00001;[667, '00995', 0.0027841372562085673]
00001;[668, '00108', 0.002763070134435534]
00001;[669, '00276', 0.002747981734828605]
00001;[670, '00287', 0.002742934156681934]
00001;[671, '00683', 0.002734480706652295]
00001;[672, '00401', 0.0027266630740995727]
00001;[673, '01131', 0.002725765138346222]
00001;[674, '00340', 0.0027223612718120494]
00001;[675, '00425', 0.0027182210123791587]
00001;[676, '00518', 0.002718077369463522]
00001;[677, '00775', 0.002711504568664452]
00001;[678, '01096', 0.0026991498718669754]
00001;[679, '00438', 0.0026896597796545506]
00001;[680, '00195', 0.0026797684060364197]
00001;[681, '00773', 0.002673099086502296]
00001;[682, '01073', 0.0026577704946276243]
00001;[683, '00904', 0.0026522839892618145]
00001;[684, '00726', 0.002651525290629506]
00001;[685, '00232', 0.0026298703817113776]
00001;[686, '00283', 0.0026249815278073132]
00001;[687, '00616', 0.0025994841647104185]
00001;[688, '00443', 0.0025907406154196022]
00001;[689, '00371', 0.0025892102420618577]
00001;[690, '00822', 0.002587827109147165]
00001;[691, '01030', 0.00257132943217536]
00001;[692, '00599', 0.002552579797810538]
00001;[693, '00102', 0.0025524571190570296]
00001;[694, '00196', 0.002539604886301139]
00001;[695, '00286', 0.0025342362248077653]
00001;[696, '00442', 0.002531509415329398]
00001;[697, '00841', 0.002531507999214617]
00001;[698, '00408', 0.0025293241921231333]
00001;[699, '00732', 0.0025233122465661726]
00001;[700, '01128', 0.0025198027691460618]
00001;[701, '01065', 0.002518415612770526]
00001;[702, '00230', 0.0025114810062424374]
00001;[703, '00919', 0.0025112561996865615]
00001;[704, '00494', 0.002481423088733053]
00001;[705, '00971', 0.0024779109779851376]
00001;[706, '00992', 0.0024385922350290703]
00001;[707, '00633', 0.002411275427503825]
00001;[708, '00377', 0.002385355560735505]
00001;[709, '01155', 0.002385327929921329]
00001;[710, '00095', 0.0023746493543159827]
00001;[711, '01101', 0.002370908915463483]
00001;[712, '00961', 0.002366601500084671]
00001;[713, '00591', 0.002348828542984332]
00001;[714, '00136', 0.0023279050456270363]
00001;[715, '01210', 0.00230870088080348]
00001;[716, '01021', 0.0022812100398007834]
00001;[717, '01162', 0.0022635591885994386]
00001;[718, '00815', 0.0022353163985939575]
00001;[719, '00781', 0.0022299121376871595]
00001;[720, '00034', 0.002228482959241547]
00001;[721, '00363', 0.002218814570932272]
00001;[722, '00279', 0.002212036485970042]
00001;[723, '00707', 0.0022058867625423715]
00001;[724, '00892', 0.0021772551204397505]
00001;[725, '00931', 0.002161633252531082]
00001;[726, '00486', 0.0021577138032092286]
00001;[727, '00482', 0.0021570907219626797]
00001;[728, '01175', 0.002149517268607046]
00001;[729, '00312', 0.0021370374665232355]
00001;[730, '00202', 0.0021098830870694804]
00001;[731, '00267', 0.002093364698395766]
00001;[732, '01138', 0.0020749007492496976]
00001;[733, '00714', 0.0020651574289676468]
00001;[734, '00083', 0.002062536881224693]
00001;[735, '00008', 0.0020457948498299435]
00001;[736, '00255', 0.002042454042344863]
00001;[737, '00608', 0.0020334518856508377]
00001;[738, '00161', 0.0020275538982962556]
00001;[739, '00370', 0.0020097406495597817]
00001;[740, '00896', 0.001990724349619756]
00001;[741, '00178', 0.001962190829934408]
00001;[742, '00093', 0.0019348451571335101]
00001;[743, '00686', 0.0018974093276647296]
00001;[744, '00572', 0.0018828481662892442]
00001;[745, '00022', 0.0018687811562145176]
00001;[746, '01157', 0.0018545946722861991]
00001;[747, '01140', 0.0018370707406427504]
00001;[748, '00983', 0.0018057050537962256]
00001;[749, '01222', 0.0018029669022561789]
00001;[750, '00994', 0.00179700745248218]
00001;[751, '00410', 0.0017018748584788838]
00001;[752, '01083', 0.0017002634477131496]
00001;[753, '00573', 0.0016755633291140168]
00001;[754, '00895', 0.0016523922978451263]
00001;[755, '00749', 0.0016447605338901952]
00001;[756, '00902', 0.0016333956557175967]
00001;[757, '00248', 0.001633252779987716]
00001;[758, '00098', 0.0016330195502151203]
00001;[759, '00123', 0.0016228661009802354]
00001;[760, '00613', 0.0016022633715103663]
00001;[761, '00104', 0.0015939600075166348]
00001;[762, '00953', 0.001573461676577644]
00001;[763, '00077', 0.0015706598898635401]
00001;[764, '00748', 0.0015484028993771337]
00001;[765, '01034', 0.0015430633033926555]
00001;[766, '00086', 0.0014535752491452293]
00001;[767, '00143', 0.0014338083628440334]
00001;[768, '00368', 0.0014177053808891802]
00001;[769, '01038', 0.0013544151043407514]
00001;[770, '00955', 0.0013252522247739064]
00001;[771, '00348', 0.0013028316474588018]
00001;[772, '00215', 0.0012807097956360057]
00001;[773, '00259', 0.0008851427362928169]
00001;[774, '00660', 0.0008136576629260994]
00001;[775, '00054', 0.0]
00001;[776, '00078', 0.0]
00001;[777, '00084', 0.0]
00001;[778, '00121', 0.0]
00001;[779, '00145', 0.0]
00001;[780, '00204', 0.0]
00001;[781, '00253', 0.0]
00001;[782, '00278', 0.0]
00001;[783, '00306', 0.0]
00001;[784, '00345', 0.0]
00001;[785, '00349', 0.0]
00001;[786, '00355', 0.0]
00001;[787, '00356', 0.0]
00001;[788, '00375', 0.0]
00001;[789, '00412', 0.0]
00001;[790, '00426', 0.0]
00001;[791, '00530', 0.0]
00001;[792, '00545', 0.0]
00001;[793, '00593', 0.0]
00001;[794, '00625', 0.0]
00001;[795, '00635', 0.0]
00001;[796, '00645', 0.0]
00001;[797, '00662', 0.0]
00001;[798, '00663', 0.0]
00001;[799, '00668', 0.0]
00001;[800, '00678', 0.0]
00001;[801, '00679', 0.0]
00001;[802, '00691', 0.0]
00001;[803, '00702', 0.0]
00001;[804, '00716', 0.0]
00001;[805, '00740', 0.0]
00001;[806, '00746', 0.0]
00001;[807, '00750', 0.0]
00001;[808, '00758', 0.0]
00001;[809, '00809', 0.0]
00001;[810, '00831', 0.0]
00001;[811, '00865', 0.0]
00001;[812, '00874', 0.0]
00001;[813, '00946', 0.0]
00001;[814, '01006', 0.0]
00001;[815, '01054', 0.0]
00001;[816, '01117', 0.0]
00001;[817, '01127', 0.0]
00001;[818, '01130', 0.0]
00001;[819, '01143', 0.0]
00001;[820, '01204', 0.0]
00001;[821, '01228', 0.0]
00001;[822, '00079', 0.0]
00001;[823, '00081', 0.0]
00001;[824, '00176', 0.0]
00001;[825, '00200', 0.0]
00001;[826, '00384', 0.0]
00001;[827, '00590', 0.0]
00001;[828, '01010', 0.0]
00001;[829, '01192', 0.0]
00001;[830, '00148', 0.0]
00001;[831, '00016', 0.0]
00001;[832, '00048', 0.0]
00001;[833, '00057', 0.0]
00001;[834, '00058', 0.0]
00001;[835, '00213', 0.0]
00001;[836, '00247', 0.0]
00001;[837, '00331', 0.0]
00001;[838, '00432', 0.0]
00001;[839, '00598', 0.0]
00001;[840, '00609', 0.0]
00001;[841, '00682', 0.0]
00001;[842, '00745', 0.0]
00001;[843, '00761', 0.0]
00001;[844, '00935', 0.0]
00001;[845, '01095', 0.0]
00001;[846, '01144', 0.0]
00001;[847, '00017', 0.0]
00001;[848, '00025', 0.0]
00001;[849, '00037', 0.0]
00001;[850, '00056', 0.0]
00001;[851, '00099', 0.0]
00001;[852, '00297', 0.0]
00001;[853, '00403', 0.0]
00001;[854, '00571', 0.0]
00001;[855, '00627', 0.0]
00001;[856, '00787', 0.0]
00001;[857, '00820', 0.0]
00001;[858, '00821', 0.0]
00001;[859, '01039', 0.0]
00001;[860, '01079', 0.0]
00001;[861, '01080', 0.0]
00001;[862, '01216', 0.0]
00001;[863, '00002', 0.0]
00001;[864, '00009', 0.0]
00001;[865, '00013', 0.0]
00001;[866, '00014', 0.0]
00001;[867, '00020', 0.0]
00001;[868, '00021', 0.0]
00001;[869, '00029', 0.0]
00001;[870, '00032', 0.0]
00001;[871, '00038', 0.0]
00001;[872, '00039', 0.0]
00001;[873, '00041', 0.0]
00001;[874, '00044', 0.0]
00001;[875, '00045', 0.0]
00001;[876, '00066', 0.0]
00001;[877, '00070', 0.0]
00001;[878, '00071', 0.0]
00001;[879, '00072', 0.0]
00001;[880, '00073', 0.0]
00001;[881, '00075', 0.0]
00001;[882, '00076', 0.0]
00001;[883, '00091', 0.0]
00001;[884, '00094', 0.0]
00001;[885, '00097', 0.0]
00001;[886, '00103', 0.0]
00001;[887, '00105', 0.0]
00001;[888, '00112', 0.0]
00001;[889, '00115', 0.0]
00001;[890, '00116', 0.0]
00001;[891, '00125', 0.0]
00001;[892, '00126', 0.0]
00001;[893, '00129', 0.0]
00001;[894, '00138', 0.0]
00001;[895, '00146', 0.0]
00001;[896, '00153', 0.0]
00001;[897, '00155', 0.0]
00001;[898, '00158', 0.0]
00001;[899, '00175', 0.0]
00001;[900, '00186', 0.0]
00001;[901, '00191', 0.0]
00001;[902, '00192', 0.0]
00001;[903, '00194', 0.0]
00001;[904, '00198', 0.0]
00001;[905, '00207', 0.0]
00001;[906, '00209', 0.0]
00001;[907, '00214', 0.0]
00001;[908, '00216', 0.0]
00001;[909, '00220', 0.0]
00001;[910, '00226', 0.0]
00001;[911, '00233', 0.0]
00001;[912, '00234', 0.0]
00001;[913, '00235', 0.0]
00001;[914, '00236', 0.0]
00001;[915, '00237', 0.0]
00001;[916, '00240', 0.0]
00001;[917, '00245', 0.0]
00001;[918, '00249', 0.0]
00001;[919, '00256', 0.0]
00001;[920, '00261', 0.0]
00001;[921, '00264', 0.0]
00001;[922, '00275', 0.0]
00001;[923, '00280', 0.0]
00001;[924, '00285', 0.0]
00001;[925, '00291', 0.0]
00001;[926, '00294', 0.0]
00001;[927, '00299', 0.0]
00001;[928, '00301', 0.0]
00001;[929, '00319', 0.0]
00001;[930, '00328', 0.0]
00001;[931, '00335', 0.0]
00001;[932, '00336', 0.0]
00001;[933, '00338', 0.0]
00001;[934, '00342', 0.0]
00001;[935, '00343', 0.0]
00001;[936, '00344', 0.0]
00001;[937, '00350', 0.0]
00001;[938, '00354', 0.0]
00001;[939, '00362', 0.0]
00001;[940, '00365', 0.0]
00001;[941, '00374', 0.0]
00001;[942, '00376', 0.0]
00001;[943, '00379', 0.0]
00001;[944, '00380', 0.0]
00001;[945, '00381', 0.0]
00001;[946, '00382', 0.0]
00001;[947, '00385', 0.0]
00001;[948, '00387', 0.0]
00001;[949, '00388', 0.0]
00001;[950, '00393', 0.0]
00001;[951, '00395', 0.0]
00001;[952, '00404', 0.0]
00001;[953, '00407', 0.0]
00001;[954, '00409', 0.0]
00001;[955, '00413', 0.0]
00001;[956, '00416', 0.0]
00001;[957, '00418', 0.0]
00001;[958, '00419', 0.0]
00001;[959, '00420', 0.0]
00001;[960, '00431', 0.0]
00001;[961, '00434', 0.0]
00001;[962, '00448', 0.0]
00001;[963, '00456', 0.0]
00001;[964, '00464', 0.0]
00001;[965, '00465', 0.0]
00001;[966, '00483', 0.0]
00001;[967, '00485', 0.0]
00001;[968, '00488', 0.0]
00001;[969, '00490', 0.0]
00001;[970, '00491', 0.0]
00001;[971, '00492', 0.0]
00001;[972, '00495', 0.0]
00001;[973, '00500', 0.0]
00001;[974, '00504', 0.0]
00001;[975, '00507', 0.0]
00001;[976, '00513', 0.0]
00001;[977, '00514', 0.0]
00001;[978, '00525', 0.0]
00001;[979, '00534', 0.0]
00001;[980, '00539', 0.0]
00001;[981, '00553', 0.0]
00001;[982, '00557', 0.0]
00001;[983, '00560', 0.0]
00001;[984, '00561', 0.0]
00001;[985, '00565', 0.0]
00001;[986, '00566', 0.0]
00001;[987, '00574', 0.0]
00001;[988, '00576', 0.0]
00001;[989, '00585', 0.0]
00001;[990, '00586', 0.0]
00001;[991, '00600', 0.0]
00001;[992, '00603', 0.0]
00001;[993, '00605', 0.0]
00001;[994, '00615', 0.0]
00001;[995, '00621', 0.0]
00001;[996, '00624', 0.0]
00001;[997, '00626', 0.0]
00001;[998, '00628', 0.0]
00001;[999, '00632', 0.0]
00001;[1000, '00644', 0.0]
00001;[1001, '00646', 0.0]
00001;[1002, '00653', 0.0]
00001;[1003, '00654', 0.0]
00001;[1004, '00655', 0.0]
00001;[1005, '00656', 0.0]
00001;[1006, '00664', 0.0]
00001;[1007, '00665', 0.0]
00001;[1008, '00671', 0.0]
00001;[1009, '00674', 0.0]
00001;[1010, '00681', 0.0]
00001;[1011, '00685', 0.0]
00001;[1012, '00697', 0.0]
00001;[1013, '00704', 0.0]
00001;[1014, '00706', 0.0]
00001;[1015, '00708', 0.0]
00001;[1016, '00709', 0.0]
00001;[1017, '00713', 0.0]
00001;[1018, '00720', 0.0]
00001;[1019, '00721', 0.0]
00001;[1020, '00724', 0.0]
00001;[1021, '00739', 0.0]
00001;[1022, '00744', 0.0]
00001;[1023, '00752', 0.0]
00001;[1024, '00756', 0.0]
00001;[1025, '00763', 0.0]
00001;[1026, '00779', 0.0]
00001;[1027, '00783', 0.0]
00001;[1028, '00786', 0.0]
00001;[1029, '00791', 0.0]
00001;[1030, '00795', 0.0]
00001;[1031, '00796', 0.0]
00001;[1032, '00797', 0.0]
00001;[1033, '00814', 0.0]
00001;[1034, '00816', 0.0]
00001;[1035, '00817', 0.0]
00001;[1036, '00819', 0.0]
00001;[1037, '00824', 0.0]
00001;[1038, '00825', 0.0]
00001;[1039, '00828', 0.0]
00001;[1040, '00835', 0.0]
00001;[1041, '00837', 0.0]
00001;[1042, '00845', 0.0]
00001;[1043, '00846', 0.0]
00001;[1044, '00849', 0.0]
00001;[1045, '00855', 0.0]
00001;[1046, '00857', 0.0]
00001;[1047, '00861', 0.0]
00001;[1048, '00862', 0.0]
00001;[1049, '00864', 0.0]
00001;[1050, '00868', 0.0]
00001;[1051, '00877', 0.0]
00001;[1052, '00880', 0.0]
00001;[1053, '00881', 0.0]
00001;[1054, '00882', 0.0]
00001;[1055, '00889', 0.0]
00001;[1056, '00891', 0.0]
00001;[1057, '00893', 0.0]
00001;[1058, '00900', 0.0]
00001;[1059, '00910', 0.0]
00001;[1060, '00916', 0.0]
00001;[1061, '00920', 0.0]
00001;[1062, '00921', 0.0]
00001;[1063, '00924', 0.0]
00001;[1064, '00927', 0.0]
00001;[1065, '00930', 0.0]
00001;[1066, '00933', 0.0]
00001;[1067, '00937', 0.0]
00001;[1068, '00938', 0.0]
00001;[1069, '00941', 0.0]
00001;[1070, '00948', 0.0]
00001;[1071, '00949', 0.0]
00001;[1072, '00954', 0.0]
00001;[1073, '00966', 0.0]
00001;[1074, '00972', 0.0]
00001;[1075, '00974', 0.0]
00001;[1076, '00977', 0.0]
00001;[1077, '00978', 0.0]
00001;[1078, '00979', 0.0]
00001;[1079, '00984', 0.0]
00001;[1080, '00985', 0.0]
00001;[1081, '00991', 0.0]
00001;[1082, '00997', 0.0]
00001;[1083, '01001', 0.0]
00001;[1084, '01002', 0.0]
00001;[1085, '01008', 0.0]
00001;[1086, '01013', 0.0]
00001;[1087, '01014', 0.0]
00001;[1088, '01020', 0.0]
00001;[1089, '01022', 0.0]
00001;[1090, '01024', 0.0]
00001;[1091, '01027', 0.0]
00001;[1092, '01028', 0.0]
00001;[1093, '01032', 0.0]
00001;[1094, '01036', 0.0]
00001;[1095, '01049', 0.0]
00001;[1096, '01050', 0.0]
00001;[1097, '01055', 0.0]
00001;[1098, '01056', 0.0]
00001;[1099, '01061', 0.0]
00001;[1100, '01063', 0.0]
00001;[1101, '01068', 0.0]
00001;[1102, '01070', 0.0]
00001;[1103, '01072', 0.0]
00001;[1104, '01084', 0.0]
00001;[1105, '01088', 0.0]
00001;[1106, '01094', 0.0]
00001;[1107, '01097', 0.0]
00001;[1108, '01100', 0.0]
00001;[1109, '01109', 0.0]
00001;[1110, '01114', 0.0]
00001;[1111, '01115', 0.0]
00001;[1112, '01134', 0.0]
00001;[1113, '01137', 0.0]
00001;[1114, '01141', 0.0]
00001;[1115, '01142', 0.0]
00001;[1116, '01146', 0.0]
00001;[1117, '01156', 0.0]
00001;[1118, '01158', 0.0]
00001;[1119, '01160', 0.0]
00001;[1120, '01176', 0.0]
00001;[1121, '01177', 0.0]
00001;[1122, '01178', 0.0]
00001;[1123, '01182', 0.0]
00001;[1124, '01184', 0.0]
00001;[1125, '01186', 0.0]
00001;[1126, '01194', 0.0]
00001;[1127, '01196', 0.0]
00001;[1128, '01198', 0.0]
00001;[1129, '01209', 0.0]
00001;[1130, '01211', 0.0]
00001;[1131, '01217', 0.0]
00001;[1132, '01219', 0.0]
00001;[1133, '01230', 0.0]
00001;[1134, '01231', 0.0]
00001;[1135, '01233', 0.0]
00001;[1136, '01235', 0.0]
00001;[1137, '01236', 0.0]
00001;[1138, '01237', 0.0]
00001;[1139, '00092', 0.0]
00001;[1140, '00127', 0.0]
00001;[1141, '00289', 0.0]
00001;[1142, '00300', 0.0]
00001;[1143, '00405', 0.0]
00001;[1144, '00436', 0.0]
00001;[1145, '00619', 0.0]
00001;[1146, '00777', 0.0]
00001;[1147, '00801', 0.0]
00001;[1148, '00853', 0.0]
00001;[1149, '00863', 0.0]
00001;[1150, '01133', 0.0]
00001;[1151, '01148', 0.0]
00001;[1152, '00033', 0.0]
00001;[1153, '00120', 0.0]
00001;[1154, '00162', 0.0]
00001;[1155, '00515', 0.0]
00001;[1156, '00610', 0.0]
00001;[1157, '01004', 0.0]
00001;[1158, '01213', 0.0]
00001;[1159, '00005', 0.0]
00001;[1160, '00124', 0.0]
00001;[1161, '00670', 0.0]
00001;[1162, '00947', 0.0]
00001;[1163, '00334', 0.0]
00001;[1164, '00360', 0.0]
00001;[1165, '00428', 0.0]
00001;[1166, '00544', 0.0]
00001;[1167, '00774', 0.0]
00001;[1168, '00866', 0.0]
00001;[1169, '01098', 0.0]
00001;[1170, '01229', 0.0]
00001;[1171, '00114', 0.0]
00001;[1172, '00423', 0.0]
00001;[1173, '00529', 0.0]
00001;[1174, '00723', 0.0]
00001;[1175, '00699', 0.0]
00001;[1176, '01122', 0.0]
00001;[1177, '00547', 0.0]
00001;[1178, '00581', 0.0]
00001;[1179, '00996', 0.0]
00001;[1180, '01045', 0.0]
00001;[1181, '01123', 0.0]
00001;[1182, '00792', 0.0]
00001;[1183, '00087', 0.0]
00001;[1184, '00241', 0.0]
00001;[1185, '00642', 0.0]
00001;[1186, '00131', 0.0]
00001;[1187, '00203', 0.0]
00001;[1188, '00378', 0.0]
00001;[1189, '00516', 0.0]
00001;[1190, '00641', 0.0]
00001;[1191, '00666', 0.0]
00001;[1192, '00035', 0.0]
00001;[1193, '00399', 0.0]
00001;[1194, '01153', 0.0]
00001;[1195, '00180', 0.0]
00001;[1196, '00060', 0.0]
00001;[1197, '00309', 0.0]
00001;[1198, '01031', 0.0]
00001;[1199, '00046', 0.0]
00001;[1200, '00476', 0.0]
00001;[1201, '00257', 0.0]
00001;[1202, '00142', 0.0]
00001;[1203, '01221', 0.0]
00001;[1204, '01087', 0.0]
00001;[1205, '00537', 0.0]
00001;[1206, '00580', 0.0]
00001;[1207, '00620', 0.0]
00001;[1208, '00353', 0.0]
00001;[1209, '00799', 0.0]
00001;[1210, '00637', 0.0]
00001;[1211, '00908', 0.0]
00001;[1212, '00117', 0.0]
00001;[1213, '01011', 0.0]
00001;[1214, '00940', 0.0]
00001;[1215, '00558', 0.0]
00004;[1, '00715', 0.29239811071496996]
00004;[2, '00604', 0.24615588568842178]
00004;[3, '00374', 0.22394065338754277]
00004;[4, '00928', 0.21638506028464072]
